name,category,sub_category,photo,ratings,no_of_ratings,price,stock,color,keywords,discount
Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Wedding Gifts For Women | Women 3 Compartmen...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71fZ4nCbKvL._AC_UL320_.jpg,4.1,0,0.35,6,White,| Ladies Purse Faux,14.380162768489212
Lino Perros Women's leatherette Tote Bag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/713PyK91XHL._AC_UL320_.jpg,4.3,0,0.65,945,Green,Lino Perros Women's leatherette Tote,13.437909808506166
Amazon Brand - Eden & Ivy Women's Handbag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51b2Ii+fFcL._AC_UL320_.jpg,4.3,0,0.27,409,Black,Brand - Eden,14.561617314548451
Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Business Messenger Bag for Men Women (25x16x7.5cm) (Dark...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91AUcF7C+VL._AC_UL320_.jpg,4.1,0,0.24,124,Blue,Nylon Sling Cross Body Travel,14.063530299170546
Lavie Women's Ushawu Satchel Bag | Ladies Purse Handbag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81JDsBTLdFL._AC_UL320_.jpg,4.1,0,0.65,744,Purple,Lavie Women's Ushawu Satchel Bag,2.0753870197063873
Lavie Women's Betula Medium Tote Bag | Ladies Purse Handbag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/717BChXEX7S._AC_UL320_.jpg,4.1,0,0.46,922,Blue,Women's Betula Medium,10.99732831059589
Modfrill Casual Crossbody Synthetic Leather Men Sling Bag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91Zds7KSstL._AC_UL320_.jpg,4.1,0,0.32,669,Purple,Synthetic Leather Men Sling,14.122135825325257
Pramadda Pure Luxury Mini Faux Leather Mobile Sling Bag For Women | Stylish Side Shoulder Crossbody Bags For Girls Daily U...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71m6UEyzSBL._AC_UL320_.jpg,4.6,0,0.26,869,White,Pramadda Pure Luxury Mini Faux,18.066898688793774
ASTIR COLLEEN Women's Sling Bag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/510zTEarEBL._AC_UL320_.jpg,4.1,0,0.17,862,Green,ASTIR COLLEEN Women's Sling,15.471043249483255
Lavie Women's Marma Dome Sling Bag| Ladies Purse Handbag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/713obr3SySS._AC_UL320_.jpg,4.0,0,0.39,723,Blue,Sling Bag| Ladies Purse Handbag,16.3433332630843
INOVERA (LABEL) Faux Leather Tri-fold Fashion Card Coin Small Clutch Wallet for Women (KK29) - Black,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61EciXxATmL._AC_UL320_.jpg,4.2,0,0.14,503,Purple,Fashion Card Coin,5.183426722702369
"Vivinkaa Sling Bag for Women stylish Latest Branded, Sling Bag Women, Sling Bags for Women I Ethnic Printed Purse for wome...",accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71+FCdcCGuL._AC_UL320_.jpg,3.8,0,0.17,63,Blue,"Latest Branded, Sling Bag",10.257461648512297
ALSU Women's Maroon Faux Leather Hand Wallet Clutch Trendy | 6 Card Slots | Phone Pocket (shd-004mar),accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61PuHuhVxFL._AC_UL320_.jpg,4.1,0,0.24,939,Black,| Phone Pocket,5.727607497147888
"SACCI MUCCI Women's Rainbow Sling Bag, Handmade Bags for Females - 100% Vegan Leather and Coated Duck canvas Fabric, Light...",accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71F0cwUEG9L._AC_UL320_.jpg,4.2,647,0.32,662,Green,"Sling Bag, Handmade Bags",16.090245133672482
"The Purple Tree Canvas Tote Bag For Women - 1 Pc , women tote bag , canvas tote bag , printed tote bag , printed canvas to...",accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61jFTkzkj6L._AC_UL320_.jpg,4.2,384,0.1,396,Pink,Canvas Tote Bag For Women,26.392101332599562
Belladona Women's & Girls' Handbag (POH_7_Black),accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41RRMBKpRCL._AC_UL320_.jpg,4.0,0,0.14,775,Blue,Belladona Women's & Girls' Handbag,3.2827859600515663
Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51tVsLh1HaL._AC_UL320_.jpg,3.8,0,0.06,5,Yellow,Crossbody Handbag Casual Tote -,27.253420524837956
Lavie Women's Beech Satchel Bag | Ladies Purse Handbag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81Xdo8YO4mS._AC_UL320_.jpg,4.2,0,0.57,211,Black,Women's Beech Satchel Bag,4.322794515775405
Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Wome...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61Fa7wW9FvL._AC_UL320_.jpg,3.9,0,0.4,560,Yellow,| Woman Gifts | Wedding,1.8184959993416183
Fargo Pink Women Sling Bag (FGO-491_Pink_BowSling),accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51JLMhx1p4L._AC_UL320_.jpg,3.7,11,0.14,138,Purple,Sling Bag (FGO-491_Pink_BowSling),22.715845120760502
WOMEN MARKS Women's Handbag (NSB000059_Tan),accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71aNghS-pCL._AC_UL320_.jpg,4.0,0,0.32,55,Pink,WOMEN MARKS Women's Handbag (NSB000059_Tan),12.83910912408942
Lavie Women's Broxa Flap Over Sling Bag | Ladies Purse Handbag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61L+2HeKv-S._AC_UL320_.jpg,4.2,0,0.46,45,Black,Flap Over Sling Bag,2.128812119288497
PALAY Women's Small Cross-Body Phone Bag Stylish PU Leather Mobile Cell Phone Holder Pocket Purse Wallet Sling Bag Mini Sh...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61Kz7ZsUR3L._AC_UL320_.jpg,4.2,0,0.19,458,Purple,PALAY Women's Small Cross-Body Phone,3.951692130399201
ASTRID Women's Round Sling Bag with Pompoms (Brown),accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91y8lUVpsRL._AC_UL320_.jpg,4.4,345,0.14,173,White,Women's Round Sling Bag,4.897856130407051
Lino Perros Women Handbag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/6151MAuWlzL._AC_UL320_.jpg,4.3,0,0.65,403,Green,Lino Perros Women Handbag,20.65400142242636
"Storite Canvas Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men & Women (Grey, 33cm x 6.5cm...",accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91BEcNhIXWL._AC_UL320_.jpg,4.0,0,0.58,269,Red,Side Shoulder Bag,24.152679023451192
EXOTIC Women's Sling Bag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61nPtGyMrdS._AC_UL320_.jpg,4.3,0,0.23,297,Yellow,EXOTIC Women's Sling Bag,10.127856961983309
Fargo Leatherette Side Sling Bags For Women's Ladies (Black_FGO-275-2),accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71FFjv8r0FL._AC_UL320_.jpg,3.6,209,0.22,606,Black,Bags For Women's,7.559515543285775
KLEIO Quilted Travelling Crossbody Sling Bag For Women/Girls (HO8030KL),accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/612olojIJbL._AC_UL320_.jpg,4.4,402,0.27,809,Purple,Sling Bag For,18.188617435484275
Beclina Handbag For Women And Girls | Ladies Purse Faux Leather Handbag | Woman Gifts | Wedding Gifts For Woman | Women 3 ...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51qjfxBXOKL._AC_UL320_.jpg,3.8,0,0.43,735,Yellow,Handbag For Women And Girls,9.93532755162729
creeper Women's Leather Large Capacity Shoulder Bags,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81Z8erdbvjL._AC_UL320_.jpg,3.9,581,0.19,615,Blue,Leather Large Capacity,0.18357858972940067
jsm fashion Women's Handbag (BLACK PRINT_Black),accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81whhNx7zjL._AC_UL320_.jpg,3.5,0,0.14,507,Pink,jsm fashion Women's Handbag,23.161825059561668
Lavie Women's Nova Tote Bag | Ladies Purse Handbag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71Fn+A6IekS._AC_UL320_.jpg,4.2,0,0.36,235,Yellow,Lavie Women's Nova Tote Bag,9.47703278394853
"Juteberry Jute/Juco Blue Tote Bags, Women Hand bag Eco Friendly, 100%Natural ,Spacious Bags, Beach Bags, Fashion & Shoppin...",accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81cqyrytpGL._AC_UL320_.jpg,3.8,166,0.24,974,Black,Jute/Juco Blue Tote,18.865077687043655
SXF SPEED X FASHION Women Handbag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81M0GZIfhmL._AC_UL320_.jpg,4.0,0,0.59,283,Black,SPEED X FASHION,22.74299334609045
"WILD MODA Women's Shoulder Bag, Set of 1",accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71WGJAqavPS._AC_UL320_.jpg,4.3,0,0.29,838,Yellow,"MODA Women's Shoulder Bag, Set",28.284942216060863
LL LEATHER LAND DESIGNER BAGS Women Sling Bag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71N5hmtlf5L._AC_UL320_.jpg,4.0,0,0.14,487,Pink,LEATHER LAND DESIGNER BAGS Women,17.360192124555983
Fristo Women's Handbag (FRB-315_Red),accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71vRykoHKKL._AC_UL320_.jpg,3.9,0,0.37,395,Red,Fristo Women's Handbag (FRB-315_Red),0.6921560590499232
ASTRID Blue Diamond Textured Cotton Tote Bag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81O9FhfY1EL._AC_UL320_.jpg,4.1,89,0.16,52,Blue,ASTRID Blue Diamond Textured,10.854263377290088
ASTRID Women's Tote Bag with Long Tassel (Multicolour),accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81ue0P9VOdL._AC_UL320_.jpg,3.9,0,0.19,451,Purple,ASTRID Women's Tote Bag with,5.758465947891043
Lavie Women's Sara Box Sling Bag | Ladies Purse Handbag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71xx9TTeGsL._AC_UL320_.jpg,4.1,0,0.33,753,Orange,Sara Box Sling,13.889753819640697
"Eco Right Large Tote Bag for Women with Zip, Stylish Cotton Handbags, Canvas Tote Bags for College",accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/812N-qIF+ZS._AC_UL320_.jpg,4.1,0,0.14,906,Blue,"Handbags, Canvas Tote Bags for",27.160869500378116
Lavie Women's Ficus Satchel Bag | Ladies Purse Handbag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/712B8hlWWsS._AC_UL320_.jpg,4.1,0,0.72,535,Blue,Women's Ficus Satchel,7.61940279540151
Brand Conquer Big Size Leather Clutch Crown Women Wallet | Unisex Wallet with Credit Card & Mobile Holder with Wristlet Ro...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/61jodQfexdL._AC_UL320_.jpg,4.1,0,0.29,891,Orange,Leather Clutch Crown,16.390514400272835
ASTRID Round Textured Sling Bag For Girls With Zip,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/61M+J84i8PL._AC_UL320_.jpg,3.8,195,0.16,306,Green,Round Textured Sling Bag,18.43187081732529
"Unicorn Toddler Tote Bag, Colorful Plush Princess Cute Unicorn Crossbody Handbags Best Gift for Girls 1-6 Years",accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/61szA88w2gL._AC_UL320_.jpg,4.2,27,0.14,461,Orange,"Bag, Colorful Plush Princess",16.63290696745887
Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Wome...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/71vMeeegwzL._AC_UL320_.jpg,3.9,0,0.32,792,Green,Girls | Ladies Purse Faux,15.570327764270113
Belladona Women Handbag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/71M9-eWIZ7L._AC_UL320_.jpg,3.9,0,0.14,958,Red,Belladona Women Handbag,5.995074762681009
Lino Perros womens handbag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/71J2iKXO5wL._AC_UL320_.jpg,4.1,0,0.65,949,Pink,Lino Perros womens handbag,11.214998619353068
"Glowic Canvas Grocery, Travel, Beach | Shoulder Handbags Women, College Bags for Girls Stylish Trendy(WBAG-50)",accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/61-mxKZU9FL._AC_UL320_.jpg,3.4,125,0.22,464,Blue,"Grocery, Travel, Beach",15.904960642652956
Lavie Women's Malnov Tote Bag | Ladies Purse Handbag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/712HIkJm8NS._AC_UL320_.jpg,4.1,0,0.36,908,Orange,Tote Bag |,14.20681220938871
Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Wome...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/91e4QugKFtL._AC_UL320_.jpg,4.1,0,0.33,181,Purple,Women And Girls |,20.518888097363142
"Comfabie Falma Women's Leather Latest Stylish Fashion Mini Small Pouch and Cute Sling Bag Set (Pink, 5L) - Combo of 3 Pcs",accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/51XfDtP1wLL._AC_UL320_.jpg,3.9,444,0.22,273,Black,and Cute Sling Bag,12.194641497933107
Valerie Sling Box Bag For Women with Detacheable Shoulder Strap and Convertible into Cosmetic Box Bag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/61MYl8yl4RL._AC_UL320_.jpg,4.0,150,0.14,750,Pink,Bag For Women with Detacheable,19.43050438263904
PALAY® Crossbody Phone Bags For Women 3 Layers Small Multifunctional Mobile Pouch Sling Bags For Girls Latest Travel Cell ...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/61Jic-u0d2L._AC_UL320_.jpg,4.4,314,0.13,866,Green,For Women 3 Layers,24.009741294073905
"Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Bag for Men Women (22.5cm x 9.5cm x 22.5 cm, Dark Grey)",accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/91jALD1CCfL._AC_UL320_.jpg,4.0,0,0.33,190,Pink,Nylon Sling Cross Body Travel,24.413866233117915
Mtuggar Women Clutch Wallet Genuine Leather Brown (2805-BRN),accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/71ZNbjg56xL._AC_UL320_.jpg,4.4,0,0.3,156,Yellow,Clutch Wallet Genuine Leather Brown,2.200173403054416
Funk For Hire Women Printed Petrol Blue Leatherette Wallet,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/81HqR9N8OcL._AC_UL320_.jpg,4.3,935,0.14,238,Yellow,For Hire Women Printed,4.037888188152791
earthsave Canvas Tote Bag for Women | Printed Multipurpose Cotton Bags | Cute Hand Bag for Girls,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/61G-BsC601L._AC_UL320_.jpg,4.3,156,0.07,642,Orange,Printed Multipurpose Cotton Bags |,13.742570625517587
LA GLARE Sling Bag for Women | Stylish Trending Handbag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/81q0NUDRQaL._AC_UL320_.jpg,4.3,443,0.19,47,Red,Sling Bag for Women,23.46593762022959
Amazon Brand - Eden & Ivy Women's Sling Bag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/71CwEs6zhcL._AC_UL320_.jpg,4.3,627,0.29,381,Blue,- Eden & Ivy,11.790371704441956
Lavie Women's Horse Bag | Ladies Purse Handbag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/81fKsqCVXmL._AC_UL320_.jpg,4.1,0,0.65,695,Red,Horse Bag |,7.1095353091444675
Lavie Women's Bow Frame Clutch Bags | Detachable Chain Sling Strap | Ladies Purse Wallet,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/81EAVMr6XzL._AC_UL320_.jpg,4.4,456,0.36,190,Black,Bow Frame Clutch Bags |,11.596447910436442
ROSS BROWN Voguish Quilted Sling Bag for Girls/Womens (Black) | Stylish Side Shoulder Crossbody Bags For Girls,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/81eQRPs8LcL._AC_UL320_.jpg,4.1,121,0.32,306,Green,Quilted Sling Bag for Girls/Womens,4.154401335709671
BROGBUS pu Leather Men Bag Casual Business Messenger Bag for Cross body Bag Male Shoulder Bags PU Leather Sling Messenger ...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/61mvvYqxAAL._AC_UL320_.jpg,4.1,422,0.19,905,Yellow,Leather Sling Messenger,7.454760641195285
EXOTIC Latest Cross Body Sling Bag for Girls/Women,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/81weg3lgBBS._AC_UL320_.jpg,4.3,0,0.29,805,Purple,Body Sling Bag,15.63143349018389
SHAMRIZ Women Sling Bag With Adjustable strap | handbag | purse |Side Sling bag | Tassel Sling Bag (PinkA),accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/81XBywZfazL._AC_UL320_.jpg,3.8,0,0.29,339,Purple,Bag With Adjustable strap |,18.653984346126865
"Eco Right Canvas Tote Bag for Women & Girls, Made of Organic Cotton",accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/61BtKyOS8LL._AC_UL320_.jpg,4.0,0,0.09,307,Orange,"Girls, Made of Organic Cotton",0.9903218570555283
ALSU Women's Black Hand Clutch Wallet Purse(LDU-012BW),accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/7160ai5uY4L._AC_UL320_.jpg,4.1,0,0.22,2,Black,Black Hand Clutch Wallet Purse(LDU-012BW),22.20865675911058
Star Dust Women's Hobos & Shoulder Bag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/71sHZPz1IuL._AC_UL320_.jpg,3.8,0,0.22,652,Purple,Star Dust Women's Hobos &,6.570423737235336
FUR JADEN Sling Cross Body Travel Office Business Messenger one Side Shoulder Bag Unisex,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/71O0FUCF6kL._AC_UL320_.jpg,4.0,407,0.14,150,Red,Side Shoulder Bag,25.687465815999488
Baggit Women's Sling bag (Yellow),accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/4119qxBDxAL._AC_UL320_.jpg,0.0,0,0.24,310,Orange,Women's Sling bag (Yellow),0.2988730846521792
creeper Women's Leather Large Capacity Shoulder Bags,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/71BfihSSxEL._AC_UL320_.jpg,3.6,655,0.36,49,Purple,creeper Women's Leather Large Capacity,3.385079343415851
ADISA Women's & Girls' Sling Bag,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/615116EtTtL._AC_UL320_.jpg,4.1,0,0.22,42,Orange,Women's & Girls' Sling Bag,11.483686960208551
Farraige® Cartoon Soft Silicone Bag Crossbody Shoulder Bag Purse Waterproof Anti Fall Stationery Storage Bag Handbag Sweet...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/51DU9J+3BjL._AC_UL320_.jpg,4.4,25,0.29,159,Blue,Silicone Bag Crossbody,15.116731610587406
GOLD SKY Stylish PU Synthetic Leather Men's Sling Bag Cross Body Travel Office Business messenger,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/51nrjfB-uDL._AC_UL320_.jpg,4.0,104,0.29,115,Green,PU Synthetic Leather Men's,24.71907687306923
DAHSHA Nylon Stylish Small Padded Sling Cross Body Travel Messenger Bag with Multi-Pocket Zip Closure and Adjustable Strap...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/91CVPHvoGYL._AC_UL320_.jpg,4.0,0,0.23,385,Blue,Sling Cross Body,5.568890415099043
"HAMMONDS FLYCATCHER Genuine Ladies Purse Leather, Brown | 14 Cards Slots in Ladies Purse | RFID Protection | 3 ID Slots | ...",accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/91ml1Tpvv2L._AC_UL320_.jpg,4.4,509,0.29,412,Pink,ID Slots |,23.65375496639521
Elios Long Black PU Leather Wallet for Women (Black),accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/61Y2eoUhz8L._AC_UL320_.jpg,4.0,0,0.19,110,Green,Leather Wallet for Women (Black),15.144226750624654
Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Wome...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/71FGorrev+L._AC_UL320_.jpg,4.1,0,0.33,657,Yellow,Women And Girls |,8.01394385425932
Baggit Women Satchel Handbag (ATLANTIC BLUE),accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/81EKDkxq1sL._AC_UL320_.jpg,3.8,89,0.24,995,Yellow,Women Satchel Handbag,27.613067130091277
"CRALOFT Premium 9 Inch Mini Sling Bag for Men and Women, Small Travel Bag with Water-resistant, Compact, and Sturdy Small ...",accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/81IK46Fm6LL._AC_UL320_.jpg,4.1,7,0.09,113,Red,"Bag for Men and Women,",26.114112907225373
wolpin Waterproof Oxford cloth Messenger Bag Sling Bag for Men & Women Crossbody Small Shoulder Chest Anti Theft Travel Pe...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/61fg0vjRWeL._AC_UL320_.jpg,3.5,11,0.14,152,Black,cloth Messenger Bag,8.25316859761811
